ColorID,ACCode,LValue,AValue,BValue,RGB
13908,"A89.111.496",5.5310142999999997e+01,1.5080399999999999e+01,3.5999439999999998e+00,"A07B7E"
13909,"Z27.104.476",5.3389546000000003e+01,1.4327157000000000e+01,-2.7629169999999998e+00,"967784"
13910,"W8N.092.478",5.3500427000000002e+01,8.9563810000000004e+00,-9.7915010000000002e+00,"887B90"
13913,"F19.208.522",5.7937756999999998e+01,4.6318890000000001e+00,2.1595779000000000e+01,"A08765"
13917,"B90.139.488",5.4576172999999997e+01,1.6093831999999999e+01,8.7697920000000007e+00,"A37873"
13918,"R16.252.453",5.1090772999999999e+01,-1.3458416000000000e+01,-1.4648998000000001e+01,"4B8191"
13919,"P79.241.471",5.2893816999999999e+01,-1.8829039999999999e+01,-9.5497920000000001e+00,"48888D"
13920,"P09.220.468",5.2510198000000003e+01,-1.9073163999999998e+01,-5.6352630000000001e+00,"4D8785"
13923,"K81.230.483",5.4015422999999998e+01,-2.0271186000000000e+01,1.3021666000000000e+01,"648A69"
13924,"J55.236.487",5.4462848999999999e+01,-1.5115779000000000e+01,1.9169077999999999e+01,"748960"
13925,"H43.253.502",5.5920538000000001e+01,-9.6025530000000003e+00,2.4396588999999999e+01,"858A5A"
13928,"A80.171.416",4.7385691000000001e+01,2.1541224000000000e+01,4.5812879999999998e+00,"956369"
13929,"Z27.169.411",4.6841206000000000e+01,2.1717136000000000e+01,-4.1831160000000001e+00,"8F6276"
13930,"W97.152.452",5.0912858000000000e+01,1.4928604000000000e+01,-1.5161932999999999e+01,"877292"
13933,"F11.317.511",5.6807115000000003e+01,7.7131509999999999e+00,3.2535764999999998e+01,"A6824F"
13934,"E29.294.489",5.4669659000000003e+01,1.3628067000000000e+01,2.8482699000000000e+01,"A87951"
13935,"D44.261.469",5.2673507999999998e+01,1.8237439999999999e+01,2.3091405000000002e+01,"A77156"
13937,"B80.190.431",4.8853102000000000e+01,2.1132657999999999e+01,1.0782864999999999e+01,"9C6662"
13938,"R96.331.406",4.6313316999999998e+01,-1.2771750000000001e+01,-2.1597532999999999e+01,"307690"
13939,"R04.345.401",4.5843632999999997e+01,-1.8007823999999999e+01,-1.8392415000000000e+01,"1F768A"
13940,"Q13.333.404",4.6187491999999999e+01,-2.2155249000000001e+01,-1.3888664000000000e+01,"197983"
13941,"P74.348.408",4.6559629999999999e+01,-2.5214054000000001e+01,-1.2372118000000000e+01,"057B81"
13942,"P30.314.429",4.8661583000000000e+01,-2.5126116000000000e+01,-8.9358070000000005e+00,"248081"
13943,"N86.340.401",4.5890287000000001e+01,-2.7697386999999999e+01,-6.3460640000000001e+00,"117976"
13945,"N13.344.422",4.7936709000000000e+01,-3.0648028000000000e+01,-1.0932370000000000e+00,"1C7F72"
13946,"M78.335.413",4.7088968999999999e+01,-2.9934553000000001e+01,1.7170080000000001e+00,"267D6B"
13947,"M36.353.413",4.7050718000000003e+01,-3.1746464000000000e+01,5.3356880000000002e+00,"267D65"
13948,"L66.328.412",4.6919820999999999e+01,-2.8958210999999999e+01,1.0565975999999999e+01,"397C5C"
13949,"L03.318.427",4.8480480999999997e+01,-2.6914619999999999e+01,1.5249091999999999e+01,"497F58"
13950,"K33.309.430",4.8739420000000003e+01,-2.2880144000000001e+01,1.9220711999999999e+01,"567E52"
13951,"J50.330.448",5.0592616000000000e+01,-1.9699539000000001e+01,2.5587371000000001e+01,"65814B"
13952,"H82.322.437",4.9490262999999999e+01,-1.4130269999999999e+01,2.7258265999999999e+01,"6E7B46"
13953,"H17.340.470",5.2746077000000000e+01,-1.0188926000000000e+01,3.1980195999999999e+01,"7F8245"
13956,"G33.405.473",5.3014740000000003e+01,-3.5189580000000000e+00,3.9461725000000001e+01,"8D7F38"
13961,"Z05.244.336",3.9308732999999997e+01,2.8885209000000000e+01,-7.2798939999999996e+00,"844A68"
13964,"W00.240.341",3.9870674999999999e+01,1.4372102999999999e+01,-2.4823283000000000e+01,"605885"
13965,"U78.274.367",4.2492950999999998e+01,5.8994970000000002e+00,-2.8269406000000000e+01,"506492"
13969,"F09.390.466",5.2379528999999998e+01,9.0766480000000005e+00,3.7794989999999999e+01,"9E763A"
13971,"E31.367.457",5.1494861999999998e+01,1.6232565999999998e+01,3.4335515999999998e+01,"A46F3F"
13976,"C36.304.378",4.3558916000000004e+01,2.7781417999999999e+01,1.9781777999999999e+01,"995447"
13978,"R72.462.346",4.0326948000000002e+01,-1.7855543000000001e+01,-2.6359828000000000e+01,"006989"
13979,"Q61.462.352",4.0976768000000000e+01,-2.5530024999999998e+01,-2.0881335000000000e+01,"006D81"
13980,"P93.453.368",4.2539465000000000e+01,-2.9941918999999999e+01,-1.6580528000000001e+01,"00727E"
13981,"P38.431.373",4.3089689000000000e+01,-3.1524847000000001e+01,-1.1982407000000000e+01,"007478"
13982,"N98.445.375",4.3239319000000002e+01,-3.4393332999999998e+01,-9.0300589999999996e+00,"007573"
13983,"N63.494.347",4.0452249000000002e+01,-3.7947859999999999e+01,-6.3405909999999999e+00,"006F68"
13984,"N29.464.347",4.0473739999999999e+01,-3.6574464999999996e+01,-2.8496239999999999e+00,"006E62"
13986,"M77.501.341",3.9833691999999999e+01,-4.0112538000000001e+01,2.3896289999999998e+00,"006E58"
13990,"K38.427.380",4.3716433000000002e+01,-2.9629190999999999e+01,2.4221606999999999e+01,"3E733D"
13992,"H53.407.408",4.6587741000000001e+01,-1.4550644999999999e+01,3.4120148000000000e+01,"697432"
13993,"H16.415.443",5.0005741000000000e+01,-1.1860301000000000e+01,3.7664135999999999e+01,"777B33"
13994,"G71.441.434",4.9119275999999999e+01,-7.7020530000000003e+00,4.0421380999999997e+01,"7C772C"
13995,"G38.449.440",4.9799968000000000e+01,-4.2055889999999998e+00,4.1868110999999999e+01,"84772B"
13996,"G16.454.448",5.0549669000000002e+01,-1.8393610000000000e+00,4.2787139000000003e+01,"8A772B"
13997,"F82.492.443",5.0035350000000001e+01,2.1029620000000002e+00,4.5819352000000002e+01,"8F7423"
13999,"A89.342.255",3.1225598000000002e+01,3.5043945999999998e+01,8.3297190000000008e+00,"7D2F3D"
14000,"A17.339.228",2.8546679999999999e+01,3.5348219999999998e+01,1.5913940000000000e+00,"742942"
14001,"Z63.340.275",3.3221634999999999e+01,3.7989134000000000e+01,-3.6445409999999998e+00,"813254"
14002,"Y08.338.249",3.0679721000000001e+01,3.3851928000000001e+01,-1.8604393999999999e+01,"6D3265"
14003,"X38.321.242",2.9945598000000000e+01,2.8762934000000001e+01,-2.3535420999999999e+01,"61366B"
14004,"W25.331.239",2.9665790000000001e+01,2.0649467000000001e+01,-3.0781172000000002e+01,"4B3D75"
14005,"V17.352.278",3.3533006000000000e+01,1.0885232999999999e+01,-3.4259880000000003e+01,"3B4C84"
14006,"U14.400.272",3.2908486000000003e+01,1.3417450000000000e+00,-3.5239105000000002e+01,"105084"
14007,"S83.440.303",3.6060924000000000e+01,-9.7475609999999993e+00,-3.0913163000000001e+01,"005C85"
14008,"F48.478.446",5.0371088999999998e+01,6.0388390000000003e+00,4.4917422999999999e+01,"957327"
14011,"E21.468.422",4.7920388000000003e+01,2.0998300000000000e+01,4.1561115000000001e+01,"A2632A"
14012,"D87.469.386",4.4301824000000003e+01,2.4093682000000001e+01,3.8747655000000002e+01,"9B5827"
14015,"C90.424.336",3.9316215999999997e+01,3.1032769999999999e+01,2.9504525000000001e+01,"94462D"
14017,"B94.345.281",3.3813844000000003e+01,3.0960238000000000e+01,1.7234603000000000e+01,"813935"
14019,"N86.595.289",3.4653834000000003e+01,-4.0702053999999997e+01,-9.3976889999999997e+00,"00615F"
14020,"L76.640.298",3.5597988999999998e+01,-4.7184356999999999e+01,1.5753171999999999e+01,"006438"
14021,"L01.542.312",3.6964073999999997e+01,-3.7948053999999999e+01,2.1652809000000001e+01,"026532"
14022,"K29.509.334",3.9131712999999998e+01,-3.2100793000000003e+01,2.7487407999999999e+01,"2E682C"
14023,"J20.517.360",4.1782953999999997e+01,-2.4037400000000002e+01,3.6991711000000002e+01,"4D6C20"
14024,"H52.494.389",4.4615375000000000e+01,-1.7025072000000002e+01,4.0238515999999997e+01,"627020"
14025,"H02.520.398",4.5512559000000003e+01,-1.2241068000000000e+01,4.4599654000000001e+01,"6D7018"
14026,"G73.518.424",4.8127536999999997e+01,-9.1081719999999997e+00,4.6809780000000003e+01,"79751A"
14027,"G33.537.421",4.7861820999999999e+01,-4.2591099999999997e+00,4.8692790000000002e+01,"807214"
14028,"B70.463.199",2.5654492000000001e+01,3.8937572000000003e+01,1.8631063000000001e+01,"741B22"
14029,"A83.439.207",2.6434709000000002e+01,4.2396780000000000e+01,9.4238210000000002e+00,"781832"
14030,"V51.457.169",2.2600218999999999e+01,1.6940698999999999e+01,-4.0356822000000001e+01,"1E3172"
14031,"U26.465.230",2.8754950999999998e+01,2.7905069999999998e+00,-3.9890689999999999e+01,"004681"
14032,"T05.499.294",3.5128850999999997e+01,-9.2509709999999998e+00,-3.6665726999999997e+01,"005A8C"
14033,"F38.543.446",5.0327584000000002e+01,8.3208649999999995e+00,5.1130521000000002e+01,"9A7117"
14035,"E62.518.413",4.7058619000000000e+01,1.7522800000000000e+01,4.6489195000000002e+01,"9C631C"
14036,"E27.549.420",4.7724747000000001e+01,2.3736574999999998e+01,4.8838344999999997e+01,"A66019"
14037,"D94.532.392",4.4948912000000000e+01,2.6548061000000001e+01,4.4610441000000002e+01,"A1571D"
14038,,,,,
14039,"D31.495.351",4.0878715999999997e+01,3.1643096000000000e+01,3.7337547000000001e+01,"9A4923"
14040,"C85.465.314",3.7150601000000002e+01,3.3713819999999998e+01,3.1190705000000001e+01,"913E26"
14041,"C59.467.274",3.3153869999999998e+01,3.4881706999999999e+01,2.8188389000000001e+01,"863323"
14042,"C15.459.228",2.8585200000000000e+01,3.6469836999999998e+01,2.3106603000000000e+01,"7A2621"
14045,"FNN.014.532",5.8929766999999998e+01,1.4848000000000000e-02,1.5721330000000000e+00,"8F8E8A"
14047,"MNN.022.541",5.9883704000000002e+01,-2.3820980000000000e+00,5.3886100000000003e-01,"8C928E"
14049,"FNN.024.534",5.9189123000000002e+01,2.3424100000000000e-01,2.5347309999999998e+00,"918E89"
14053,"Q5N.054.486",5.4348953999999999e+01,-3.6780349999999999e+00,-2.8430659999999999e+00,"798486"
14055,"K3N.055.493",5.5016438000000001e+01,-4.5248220000000003e+00,3.6969569999999998e+00,"7E867C"
14058,"Z9N.034.479",5.3634210000000003e+01,4.7787569999999997e+00,-6.5984000000000001e-02,"897E7F"
14062,"D2N.046.486",5.4349576999999996e+01,3.6086000000000000e+00,4.0887909999999996e+00,"8B807A"
14063,"Q9N.089.476",5.3324418999999999e+01,-5.2612569999999996e+00,-5.1140390000000000e+00,"718387"
14065,"N9N.063.477",5.3489423000000002e+01,-5.6938940000000002e+00,-1.4665750000000000e+00,"748381"
14068,"L1N.084.466",5.2324244999999998e+01,-7.6588380000000003e+00,4.0903429999999998e+00,"728175"
14069,"K0N.089.477",5.3404097999999998e+01,-6.5755869999999996e+00,6.3445309999999999e+00,"788374"
14070,"H46.106.481",5.3823928000000002e+01,-3.9987360000000001e+00,9.8998050000000006e+00,"81826F"
14071,"G78.124.480",5.3755772999999998e+01,-2.5407959999999998e+00,1.2117545000000000e+01,"84816B"
14073,"A5N.059.463",5.2098444999999998e+01,7.9322549999999996e+00,1.1241779999999999e+00,"8B787A"
14075,"W9N.054.444",5.0148184999999998e+01,5.3755689999999996e+00,-5.4104409999999996e+00,"7D7580"
14076,"U0N.059.468",5.2538307000000003e+01,4.7502000000000003e-02,-6.2042780000000004e+00,"787E87"
14077,"S8N.084.463",5.2027456999999998e+01,-2.1447039999999999e+00,-6.9784129999999998e+00,"727E87"
14083,"R41.169.432",4.8928283999999998e+01,-8.0498630000000002e+00,-1.0000018000000001e+01,"5A7984"
14084,"P93.176.428",4.8582886999999999e+01,-1.2628921000000000e+01,-7.0227290000000000e+00,"527A7E"
14085,"N86.150.437",4.9409956999999999e+01,-1.2840481000000000e+01,-2.9509750000000001e+00,"597C79"
14086,"N39.176.423",4.8034207000000002e+01,-1.5418279999999999e+01,-1.5842590000000001e+00,"517A73"
14087,"M14.160.421",4.7895350000000001e+01,-1.4585190000000001e+01,3.3258969999999999e+00,"58796B"
14090,"H50.193.437",4.9426110000000001e+01,-7.0409970000000000e+00,1.6939146000000001e+01,"757858"
14092,"F85.201.447",5.0453071999999999e+01,7.2750199999999998e-01,1.8841550999999999e+01,"857757"
14095,"W95.112.403",4.6093156999999998e+01,1.0604347000000001e+01,-1.0884919999999999e+01,"77687E"
14097,"S90.170.416",4.7340735000000002e+01,-4.0096910000000001e+00,-1.3603107000000000e+01,"5B7386"
14098,"F13.219.443",5.0039881000000001e+01,4.7272129999999999e+00,2.0594422999999999e+01,"8B7354"
14102,"C05.139.405",4.6200153999999998e+01,1.4213031000000001e+01,8.4656350000000007e+00,"89655F"
14105,"N99.270.381",4.3838631999999997e+01,-2.1048769000000000e+01,-5.5837539999999999e+00,"30726F"
14106,"N25.280.368",4.2593944000000000e+01,-2.2924745000000001e+01,-1.5384190000000000e+00,"2E6F66"
14108,"K93.268.374",4.3182716999999997e+01,-2.0588056000000002e+01,1.2382434000000000e+01,"486F50"
14109,"J73.254.391",4.4862935999999998e+01,-1.5095430000000000e+01,1.7355599999999999e+01,"5B714C"
14110,"H20.268.409",4.6662466000000002e+01,-7.5823169999999998e+00,2.3159018000000000e+01,"707147"
14111,"G58.300.424",4.8170796000000003e+01,-4.2355630000000000e+00,2.7248324000000000e+01,"7B7343"
14114,"Z10.186.325",3.8289003999999998e+01,2.1835809000000001e+01,-5.1881579999999996e+00,"794D62"
14115,"X36.174.327",3.8415359000000002e+01,1.6877935999999998e+01,-1.3954753999999999e+01,"6B5270"
14117,"T13.263.343",4.0073582000000002e+01,-4.7642980000000001e+00,-2.0694467000000000e+01,"3C627F"
14118,"E96.326.419",4.7689467000000000e+01,8.2851959999999991e+00,2.9748835000000000e+01,"8D6B3E"
14122,"B98.220.328",3.8522790999999998e+01,2.0838711000000000e+01,1.1915945000000001e+01,"804D48"
14123,"R66.398.295",3.5208455000000001e+01,-1.4613742999999999e+01,-2.0799052000000000e+01,"005B73"
14124,"Q96.377.313",3.7042735999999998e+01,-1.7811319999999998e+01,-1.7514474000000000e+01,"006072"
14125,"Q03.407.303",3.6054574000000002e+01,-2.3902422000000001e+01,-1.4085665000000001e+01,"00606A"
14126,"P68.402.320",3.7790261000000001e+01,-2.5909862000000000e+01,-1.2243828000000001e+01,"00656B"
14127,"P03.411.316",3.7349333000000001e+01,-2.8850836999999999e+01,-7.9954260000000001e+00,"006463"
14128,"N76.392.309",3.6657860999999997e+01,-2.8020457000000000e+01,-5.6601200000000000e+00,"00625E"
14129,"N39.437.297",3.5446525000000001e+01,-3.1519731000000000e+01,-3.2690820000000000e+00,"006057"
14133,"L74.425.300",3.5791235999999998e+01,-3.1417190999999999e+01,1.0729234999999999e+01,"0E6041"
14134,"L08.384.299",3.5641437000000003e+01,-2.6514282999999999e+01,1.4570218000000001e+01,"295E3B"
14135,"K40.411.303",3.6082132000000001e+01,-2.5180626000000000e+01,2.0336568000000000e+01,"335F32"
14137,"H46.364.354",4.1171393999999999e+01,-1.1390238999999999e+01,2.8233072000000000e+01,"5E6531"
14138,"H14.375.370",4.2748243000000002e+01,-9.4608329999999992e+00,3.0566725000000002e+01,"666830"
14140,"G39.372.379",4.3633147000000001e+01,-3.2621110000000000e+00,3.1678875999999999e+01,"726731"
14141,"G20.404.390",4.4767645999999999e+01,-1.9007380000000000e+00,3.5043371000000000e+01,"78692D"
14142,"F73.426.387",4.4443815999999998e+01,2.5738449999999999e+00,3.6480294999999998e+01,"7E662A"
14143,"B36.304.230",2.8750914999999999e+01,2.8440843999999998e+01,1.0657480000000000e+01,"6F3034"
14144,"A68.286.202",2.5954536999999998e+01,2.7871555000000001e+01,5.0552099999999998e+00,"652A36"
14145,"Z99.288.210",2.6739591999999998e+01,2.9568204000000001e+01,-6.2127000000000002e-02,"672B40"
14146,"Y86.288.199",2.5618258000000001e+01,2.9001850999999998e+01,-8.8554969999999997e+00,"602A4A"
14147,"Y05.270.208",2.6535152000000000e+01,2.5758064999999998e+01,-1.4363942000000000e+01,"5B3054"
14148,"X17.284.211",2.6826370000000001e+01,2.3737742999999998e+01,-2.1617387999999998e+01,"533360"
14151,"U03.344.252",3.0983339000000001e+01,2.3628600000000000e-01,-2.9261965000000000e+01,"1E4B76"
14152,"T08.364.282",3.3977516000000001e+01,-6.5181529999999999e+00,-2.6619240999999999e+01,"105579"
14153,"F34.430.383",4.4051482000000000e+01,6.4056740000000003e+00,3.7088005000000003e+01,"836328"
14154,"E84.415.372",4.2936518999999997e+01,1.1051337000000000e+01,3.5424660000000003e+01,"865E29"
14155,"E53.411.379",4.3649298999999999e+01,1.4172625999999999e+01,3.5123296000000003e+01,"8C5D2C"
14156,"E21.396.372",4.2921821000000001e+01,1.6706334999999999e+01,3.3024931000000002e+01,"8D5A2E"
14158,"D50.395.328",3.8585115999999999e+01,2.2606027000000001e+01,2.9541376000000000e+01,"874B2B"
14159,"D20.365.329",3.8683453000000000e+01,2.3730810000000002e+01,2.6362092000000001e+01,"884B31"
14160,"C83.371.301",3.5808613999999999e+01,2.6612178000000000e+01,2.4388736999999999e+01,"83422E"
14161,"C33.346.279",3.3618645000000001e+01,2.8095086999999999e+01,1.9727381999999999e+01,"7E3B31"
14162,"C08.307.259",3.1608087999999999e+01,2.5871696000000000e+01,1.5735424000000000e+01,"753933"
14163,"R34.513.270",3.2743366000000002e+01,-2.0084197000000000e+01,-2.4034943999999999e+01,"005772"
14164,"Q59.476.246",3.0396471999999999e+01,-2.2504213000000000e+01,-1.8154166000000000e+01,"005262"
14165,"P63.511.302",3.5912140999999998e+01,-3.2189943000000000e+01,-1.4700196999999999e+01,"00626A"
14166,"P37.496.287",3.4487712999999999e+01,-3.1767412000000000e+01,-1.2002753000000000e+01,"005E63"
14167,"N86.518.301",3.5870959999999997e+01,-3.6162033000000001e+01,-8.2933660000000007e+00,"006360"
14169,"M72.552.292",3.4958629999999999e+01,-4.0740071999999998e+01,2.9866570000000001e+00,"00614C"
14171,"L79.560.273",3.3058228000000000e+01,-3.9437030000000000e+01,1.2843510000000000e+01,"005C38"
14172,"K95.503.263",3.2073067000000002e+01,-3.1837904000000002e+01,1.8833987000000000e+01,"11572C"
14173,"K38.461.304",3.6112268999999998e+01,-2.8119603999999999e+01,2.2979054999999999e+01,"2E602E"
14174,"J35.441.289",3.4655763000000000e+01,-1.9337388000000001e+01,2.7282374999999998e+01,"405923"
14175,"H57.438.333",3.9042712999999999e+01,-1.4219948000000000e+01,3.2451653999999998e+01,"566124"
14176,"H05.445.342",3.9912112999999998e+01,-9.8456519999999994e+00,3.4873544000000003e+01,"606121"
14177,"G71.476.377",4.3414164000000000e+01,-7.5901139999999998e+00,4.0115723000000003e+01,"6E691F"
14178,"G50.484.370",4.2743527000000000e+01,-5.4055340000000003e+00,4.0621890999999998e+01,"6F661C"
14179,"G10.487.368",4.2515793000000002e+01,-1.0758460000000001e+00,4.0759222999999999e+01,"75631C"
14180,"B56.398.172",2.2939751000000001e+01,3.2923653999999999e+01,1.4342354000000000e+01,"651D23"
14181,"A99.391.180",2.3763608000000001e+01,3.5671706000000000e+01,9.5530880000000007e+00,"691C2B"
14182,"V31.362.164",2.2143481999999999e+01,1.1385268999999999e+01,-3.1638762000000000e+01,"233263"
14183,"T97.445.197",2.5435590999999999e+01,-2.3107300000000000e-01,-3.5345888000000002e+01,"004071"
14184,"S95.455.236",2.9365167000000000e+01,-8.5891090000000005e+00,-3.0669485000000002e+01,"004C74"
14185,"F38.484.376",4.3302492999999998e+01,6.7080039999999999e+00,4.1249319000000000e+01,"82611D"
14186,"E57.474.364",4.2115761999999997e+01,1.5528314999999999e+01,3.9746077999999997e+01,"8A581F"
14187,"E28.465.354",4.1123742999999997e+01,1.8340720999999998e+01,3.7977555000000002e+01,"8B5421"
14188,"D83.461.339",3.9669739000000000e+01,2.2779005999999999e+01,3.5773991000000002e+01,"8C4E22"
14189,"D64.477.343",4.0064416000000001e+01,2.6090691000000000e+01,3.6773497999999996e+01,"914C21"
14190,"D24.451.313",3.7082450000000001e+01,2.8169433000000001e+01,3.2082552000000000e+01,"8A4324"
14192,"C44.414.253",3.1059927999999999e+01,3.1411010999999998e+01,2.3444747000000000e+01,"7C3226"
14195,"S7N.032.451",5.0806531000000000e+01,-8.9986600000000005e-01,-2.6006649999999998e+00,"757A7C"
14197,"ANN.013.456",5.1309764999999999e+01,1.7931140000000001e+00,2.4235200000000001e-01,"7E7979"
14198,"GNN.026.456",5.1366633999999998e+01,-2.1191499999999999e-01,2.5582650000000000e+00,"7C7A75"
14201,"R1N.069.399",4.5647996999999997e+01,-3.4804100000000000e+00,-3.7836370000000001e+00,"626E71"
14207,"T7N.053.409",4.6620914999999997e+01,-2.7994999999999998e-01,-5.0670279999999996e+00,"6A6F76"
14211,"R2N.084.394",4.5117674999999998e+01,-4.0796310000000000e+00,-4.5913620000000002e+00,"5F6D71"
14213,"P4N.092.388",4.4553151000000000e+01,-6.8634259999999996e+00,-2.6570130000000001e+00,"5A6D6D"
14214,"N24.101.376",4.3395474000000000e+01,-8.3831849999999992e+00,-5.4405300000000001e-01,"566B66"
14215,"M2N.084.380",4.3733324000000003e+01,-7.2236399999999996e+00,1.3725259999999999e+00,"5B6B64"
14216,"L14.101.391",4.4835413000000003e+01,-8.2413190000000007e+00,4.3407099999999996e+00,"5E6E62"
14217,"J8N.099.396",4.5355307000000003e+01,-6.1270819999999997e+00,6.7184640000000000e+00,"656E5F"
14218,"H55.108.401",4.5887819999999998e+01,-3.8683559999999999e+00,8.9720279999999999e+00,"6C6E5D"
14221,"A6N.070.365",4.2236569000000003e+01,8.4569060000000000e+00,1.3399280000000000e+00,"735F61"
14225,"T0N.090.371",4.2813482000000000e+01,-1.7749600000000001e+00,-7.2416809999999998e+00,"5C6770"
